"","BAD","BID","MRE11","BAK1","CDH1","RAD51","ERBB3","YBX1","TP53BP1","XRCC1","ARAF","XRCC5","PGR","GSK3B","BAX","ESR1","MAPK1","MAPK3","TSC2","RAB11A","CCNE1","AKT2","GSK3A","CAV1","SERPINE1","GATA3","MAPK8","RPS6KB1","INPP4B","BIRC2","FOXM1","CDKN1B","GAPDH","MAPK14","RAD50","FN1","AKT3","RPS6KA1","RAF1","PCNA","MYH11","CCNB1","RPS6","BRCA2","RB1","TP53","ERBB2","COL6A1","AKT1","EGFR","ATM","CHEK1","BCL2L11","SHC1","RBM15","CASP7","CTNNB1","MAP2K1","AR","CDK1","CDH2","BCL2L1","BCL2","PTEN","CCNE2","JUN","CLDN7","CHEK2","RAB11B","EIF4EBP1","SRC","MTOR","AKT1S1"
"ACH-000711",6.65291665793111,6.20065343636747,3.68929916053589,4.91121220155861,6.27537959625362,4.86937792403133,5.50716034911752,9.77191858269131,4.02147972741045,5.08236196955747,5.19258872156664,6.73687542290827,0,5.63749432520631,7.55097759812526,1.60880924267552,5.03738222200308,5.78004757606187,5.44625622988956,7.37086174008529,4.63923216324928,5.93852104586597,5.61028665708102,7.87344411251538,8.29783336841106,5.88898672118656,5.44228003525258,3.61588707391606,2.16671544496642,4.40667271575583,6.50080205305716,4.54720302475693,11.6885125934791,5.37503943134692,2.44095219802964,4.26303440583379,4.67807190511264,4.72410451986685,6.17132694023331,8.32413553203065,0.189033824390017,8.29838338558924,10.103287808412,1.89530262133331,2.83995958748953,6.88594036032474,8.4509225439664,7.01469003795113,5.85424505422013,5.31723170022261,3.39231742277876,4.4594316186373,3.18586654531133,7.37790459260214,2.14730669878029,4.29645740737124,7.14873077917319,5.50112063427539,0.0143552929770701,6.78751082430076,2.51853513898218,7.60110220337641,0.31034012061215,3.611172380044,3.39780296186249,8.76497108351506,7.58225490835766,4.87332106291482,5.74819284958946,9.11348172827596,5.8804406478879,4.27947129564447,5.5981269599196
"ACH-000713",6.51048727046873,7.40701277351601,4.20084957463721,5.1407786557828,5.98800293750806,3.56315813040281,4.85049941375812,10.3435188629014,4.77663042305105,5.90713102474679,6.13955135239879,7.42349413457339,0.0976107966264223,5.63459326844576,6.38629363515099,0.66902676550963,6.9619705333845,5.70680679859753,4.33127526714661,8.43241662475761,4.82629424549963,5.82527683005487,5.58886451819015,5.22032995487956,3.48928602262588,0.992768430768924,5.45844762743792,4.43295940727611,2.69376571221778,5.35543919724869,7.02746372340858,5.26716121802226,13.3314768218596,4.37086174008529,4.44360665147561,8.47342164667485,0.594548549550354,4.94157586181824,6.35491051158679,8.30619843129289,0.37851162325373,7.38956681176273,9.72226108164229,3.80838505065609,0.176322772640463,2.06695024392463,4.65821148275179,4.6876206320849,7.09360242879573,5.41616416473313,3.43429461795993,4.82629424549963,3.28243980500639,7.51024988749149,2.90496571868403,4.69432306012539,7.10307794659757,6.09845324630927,0.0143552929770701,6.67299099382775,2.21723071622067,6.76579992328513,0.632268215499513,5.1509657835565,3.60762622084549,5.58466190794147,7.6943927134768,5.48639259427596,5.27164977245721,5.39059890555246,2.67355642399014,4.87233628810464,4.45811948117451
"ACH-000719",5.17911290067856,4.13422093976063,2.23572705983806,3.75915583380027,6.79012038464125,2.99638874644762,5.9676297534662,9.38204034648029,3.48928602262588,4.72027846523333,4.76765479823735,5.80193464627335,0,3.16027483140859,8.21611529905364,0.0565835283663675,3.48155728070859,3.74846123300404,3.74738739965272,7.35032043538701,3.7279204545632,6.63981097771678,5.48188013962029,3.0232553523003,0.53605290024021,3.11769504266975,4.54596836910529,4.81147103052984,2.41683974191283,3.56071495447448,3.95046841415012,4.1407786557828,11.5934844980897,2.8972404255748,3.22032995487956,9.70604699461809,2.35895882583233,3.58496250072116,4.74846123300404,6.07360604057494,0.0426443374084937,7.45458718692548,10.8720591990318,1.02856915219677,3.21101219348551,3.40190347160796,6.73687542290827,7.26406721609884,6.07510472220949,5.26865895502767,3.06004738366994,3.08915913191124,2.90881290773955,5.36387192485753,2.13750352374994,1.83187724119167,6.80696843412185,4.97682185236069,0,4.21567859660793,0.176322772640463,7.194264382992,1.11769504266975,3.17632277264046,0.584962500721156,4.66562016406638,7.31885910596865,3.32192809488736,5.32696871158789,7.59058704991503,5.66476725535641,4.64038956005495,5.19613488076516
"ACH-000721",5.34589308568741,4.27947129564447,4.06608919045777,4.12845838414693,0.250961573533219,3.43295940727611,1.07724299893246,9.93506189100977,3.78659636189081,4.08406426478847,5.12515513132229,6.80322703643493,0,4.64789009105921,7.10045209490094,0.0285691521967709,4.86542397831313,5.68341574703043,5.08831123588866,6.91516233357206,4.06608919045777,5.63778411029132,5.00495075995105,7.71890955437923,3.67694435910691,0.286881147788162,4.61588707391606,8.79947591080117,1.21412480535285,5.64760232900762,5.79856900355688,4.65935375917005,12.0259008606795,4.15785216914174,4.09000652990382,3.92409988564074,4.14241343787374,3.28688114778816,4.87381319835909,6.59454854955035,1.26303440583379,7.84184735550986,10.5518043740114,3.28688114778816,4.73335434061383,2.92219784839637,3.71149490665009,7.63734941083314,6.00741978357191,2.68481873755322,4.93734439215023,4.74899785009815,3.16349873228288,8.24184018356467,3.22342254993494,3.16188768237689,6.90761176285217,4.64904056563445,0.0143552929770701,5.41852730210161,4.41142624572647,4.20711196120771,1.44360665147561,3.82273014794452,2.86591881455221,7.48074981718447,0.137503523749935,4.67016051412663,5.9429835981871,7.77840572423918,3.80219321694183,4.96901230751632,5.66704055902299
"ACH-000725",6.6646250548693,5.0232553523003,3.80219321694183,4.74792441623844,7.6748278321868,4.35543919724869,7.07339181605292,9.21684284283726,4.57167680997093,4.37364821133469,5.47313748777226,6.68929916053589,0.0285691521967709,5.05658352836637,7.78129413498691,0.27500704749987,4.78135971352466,7.67602757865169,5.84624256510951,7.80503443985454,3.55213110825378,5.72764822226861,5.12060077384517,2.13750352374994,2.10768786931437,7.63662462054365,3.80012335282653,5.03210084316702,2.19849415363908,3.80426011563474,5.72873684336602,4.72519581722666,11.062788212762,4.65363331138625,4.35120427725799,4.46597446450407,0.0565835283663675,5.43895814789755,5.4870360800319,7.78476569631639,0.250961573533219,6.85012431429571,9.89524202299072,1.98185265328974,4.11935617703968,3.07210580048042,11.0343175254748,2.99276843076892,7.87270565743652,3.40190347160796,3.03913839390696,4.70984201927331,3.22032995487956,6.467605550083,2.73768676140986,4.66106547980695,6.71121955689433,4.77030048949942,5.51633038682594,6.27351588970212,0.464668267003444,6.72191944555154,0.0285691521967709,4.96993327469786,4.90303827011291,4.82323984413102,7.47370574961942,4.08746284125034,5.39266088071179,7.29425313644451,1.91456452349394,4.87430516598223,6.27351588970212
"ACH-000755",5.77636722957392,4.75595576955096,2.42492208821069,4.85099939471647,3.799087306074,4.16108148227718,6.42643250018696,9.16087986183931,3.76341157447001,4.08915913191124,5.05484847699562,6.33037912758063,0.0143552929770701,3.1811025507538,6.52277766952458,0.22650852980868,3.78240856492737,5.34908214639109,5.70680679859753,7.92338691550471,3.39231742277876,5.38715571766298,5.20163386116965,0.150559676575381,0.124328135002202,6.36141746678921,3.86096279785812,7.38939472432399,2.95419631038688,3.32337006906127,4.14649230697719,4.86393845042397,12.0191389467523,3.98641093525204,3.97177344719337,1.02856915219677,0.0426443374084937,3.13093086982645,4.86937792403133,7.07895134139482,0.238786859587116,6.73186206106474,10.6233328324518,1.14404636961671,2.03913839390696,5.29130885982897,10.8263895914219,0.0840642647884745,7.67511021524523,3.50080205305716,3.11935617703968,4.38128337250378,2.73335434061383,6.5318492857512,2.23572705983806,3.62527048937469,5.64616265715789,4.21878116778407,3.84699468696557,5.20045727142857,0.0840642647884745,5.61529857909211,0.389566811762726,4.60288440871842,3.44095219802964,4.8972404255748,7.10695545712283,3.10601323762212,5.32696871158789,5.53791724903408,3.57167680997093,3.95419631038688,5.77056479197169
"ACH-000759",5.16791986555194,6.7974021416314,2.35895882583233,4.2149019101607,8.29420717830167,3.86690797814317,7.13041611795996,7.26556816692375,4.54039930563062,4.67412163263239,5.78738022229634,6.43061981095978,0.0143552929770701,4.54720302475693,7.67955047315688,3.46858331700683,5.66647256884207,6.31524015250724,5.7899900186681,8.69359149683062,4.17392693199981,5.8444860877578,5.6406787642337,0.565597175854225,2.3305584000308,6.84398384404833,2.99095486039699,4.20398416585599,5.9923152518612,3.19534759832222,5.18507363787676,4.47053686509258,13.3978083086529,4.45811948117451,3.9126498648972,4.97223312380739,1.22032995487956,3.42894634476948,5.60021027442009,7.75221336786514,0.389566811762726,6.64486572300792,10.2312211807112,2.18269229751619,3.78345665436024,4.11519974938544,7.51459571476366,4.69320814891002,7.68713069319426,2.14404636961671,2.37851162325373,2.92789645372882,2.85798099512757,6.4643415327611,2.03562390973072,5.16912328147676,7.00999652554523,5.16591193893569,2.24184018356467,5.55765515472542,0.475084882948783,7.61728378777903,0.22650852980868,4.65191274464578,3.61470984411521,2.86393845042397,7.38844787631711,4.15461561132689,6.09106507793054,4.58255600301406,4.85449441815488,4.0036022366802,5.13545278418517
"ACH-000768",6.88825618102027,5.53915881110803,4.40258575823259,5.40735275114004,0.659924558402378,4.25247621413522,1.78659636189081,9.99717948093762,3.44890095114513,4.00898878322726,6.08342613943746,7.17741953798924,0,3.84899843040002,8.17062614112954,0.124328135002202,5.16952419715,4.84599177066457,5.09296850932414,7.38041777276528,3.90592847817313,6.13298804262744,5.68678063494857,9.1281748077252,7.92617737160715,3.03738222200308,5.40258575823259,4.55887985347544,4.05484847699562,6.12556845177803,6.36159292377221,4.30012372456901,12.4443419832616,6.20359271420771,4.02680005934372,7.89087223954207,3.69376571221778,4.21800615028443,6.15765009686171,7.91127213280967,0.464668267003444,8.50179738586946,10.143255649107,2.9297909977186,4.16832111573972,5.58285703484424,4.66902676550963,5.70431867776083,7.03804103701151,5.76341157447001,4.47183776242229,5.9627803538048,2.83995958748953,6.38301301548867,3.16510798514454,4.07296327155522,7.58150189667979,5.85424505422013,0.0285691521967709,6.75435307169213,0.871843648509318,8.25455625190949,1.4541758931858,4.97682185236069,4.58255600301406,6.22843392051337,4.10601323762212,3.46466826700344,6.11997860965488,6.07189135305663,3.89627184880738,4.81352468929781,5.98595575460751
"ACH-000783",5.43362716708478,5.84599177066457,3.12598165385472,5.35508676166836,5.30085587126876,5.38404980679516,6.74214098549815,7.93292337383563,5.47540919340106,4.9986468390058,5.24640808724638,7.00562454919388,3.0496307677246,5.12308675098106,7.15936680974374,4.62935662007961,5.74254523386605,6.57682443127748,5.89917563048051,7.89257317287923,4.41006969175638,6.61544572530479,6.14200491598488,0.871843648509318,0.516015147003665,7.96393645214449,4.00988458893184,4.57167680997093,5.40394936423287,3.6724253419715,5.2502036564993,5.40633257782171,10.8983746495706,5.65963918701565,5.78004757606187,2.70708299177171,0.0426443374084937,4.89093302170554,6.35279382940117,8.11030059602522,0.7311832415722,7.40147687855334,10.4186959496021,2.84197311892718,4.98913900736823,5.47735352663456,6.18070484019556,2.08406426478847,7.24802242446897,0.0976107966264223,2.96901230751632,4.33628338786443,3.38956681176273,6.21256933885081,4.22419466397043,5.06047978140759,7.43320985342566,5.27872821293894,5.15825622881134,5.92931759491176,0.27500704749987,6.38991092507167,1.78659636189081,4.36387192485753,4.86690797814317,4.78188423454149,6.46956042171122,4.5341861390901,5.57349571549561,7.28114183367197,2.94485844580754,5,5.8414699994658
"ACH-000796",6.2579534945489,6.6504773698971,4.0866139474095,5.3305584000308,7.50723965075508,4.01524777369894,3.90110824301451,9.6031441298164,4.24640808724638,4.61529857909211,5.29057185085208,7.56848819678442,0,4.83895176695194,6.73281187208294,0.0285691521967709,5.46139758992616,5.00898878322726,5.27276973243651,7.78914235257824,4.04701481951759,5.41312014640349,4.70984201927331,8.2309811116465,1.94110631094643,1.86789646399265,5.14689956034359,4.43629511983936,4.00539998774259,4.33842441478356,5.48123434952853,5.12018602753186,11.9029779958324,4.15055967657538,4.64154602908752,2.65535182861255,3.60288440871842,4.01524777369894,5.08873524619028,7.44377239276374,0.0976107966264223,8.10129288754709,10.6723369388316,2.84197311892718,4.02945288578697,6.53356334821451,4.49313492230551,5.97498811199193,6.16047653641289,5.66078033403255,4.21412480535285,5.44790974874208,2.16349873228288,7.19002217480265,3.16188768237689,3.95698592461258,6.70694490179401,5.76844901518055,0.0285691521967709,6.9246937583865,0.176322772640463,7.3819754785573,0.55581615506164,4.72900887033786,3.06522762277562,5.07167687375186,7.93952044753569,4.26077843189343,5.74227574754027,7.58759001940925,3.9136075118231,4.05224198118114,5.07638806851284
"ACH-000811",5.83819543925919,4.34127418369217,3.91552090075196,5.55673594791453,3.38543103719352,4.9217219470096,1.16992500144231,10.2760080542083,5.88581837198992,5.60969587286274,5.26077843189343,7.57485839129278,0.124328135002202,5.0746766862945,7.71904650392994,4.18269229751619,6.39643353125099,6.31759350462347,6.02458563827827,8.32952727909256,4.58496250072116,6.43579525437006,5.56346323668308,8.31533073707016,6.0360636887437,0.238786859587116,5.79337571126475,4.13750352374993,4.04264433740849,6.33788945585985,5.67722632823532,4.21101219348551,11.5526690975143,5.15502057835857,4.98823022306046,9.41453725949641,1.97085365434048,5.6564963705535,6.34500598300872,7.9033396037483,0.526068811667588,8.1177989196213,9.47037417041625,2.68929916053589,5.1509657835565,1.99276843076892,11.1023694375097,4.0408924306469,7.5848873583976,5.52293456094346,4.75915583380027,5.72683121703249,1.99638874644762,6.79181407116183,3.34624777408278,5.4446008137115,6.92065059456398,6.13175409098481,0.333423733725192,6.53153741911772,3.91073266190291,7.23285259178037,1.42223300068305,4.2667865406949,3.76765479823735,7.67511021524523,2.31903981556254,4.23802251782572,6.28780470907755,5.89941734867508,4.76606505147495,5.06522762277562,5.70348834965682
"ACH-000818",6.29094040240368,5.74496834824888,3.67129337248158,4.88264304936184,8.63132259136847,3.78135971352466,7.86145916636151,8.06770324437316,5.46336088581666,5.36457243229586,5.43862553808838,6.68383678746561,0.66902676550963,5.0686708106651,8.28845085037798,5.08363887925071,6.49505552836802,6.50207595604579,6.13709360897494,8.16802018856167,3.84498815668261,6.29865831556452,5.92528738677033,0.66902676550963,0.748461233004036,9.01432739405631,5.16390121381454,4.18824265626441,4.30085587126876,4.35755200461808,5.33127526714661,6.20163386116965,11.8129393735558,4.86641348112345,4.51790555352995,4.22804904788446,0.298658315564515,3.81147103052984,5.43629511983936,7.8586648694568,0.831877241191673,6.70804925170222,9.10166058030131,1.66448284036468,4.17552460108987,4.75702324650746,8.13509360486561,2.65306001710456,7.13165121402532,1.23878685958712,3.45549162062847,4.3743439890385,3.11769504266975,6.5186924924252,3.39506279951758,4.61294219630467,7.31015831794782,4.49249415167943,2.10768786931437,5.68481873755322,0.545968369105293,7.51048727046873,1.17632277264046,4.43496176018725,4.37851162325373,4.98276546258365,7.33672969723872,3.23725777090037,5.66448284036468,8.63277714111198,5.95163441683292,4.30961277245412,4.84247606299394
"ACH-000828",6.08321336824898,5.06350294230616,2.81352468929781,4.4093909361377,2.85199883711245,4.18030701996943,7.28586454703185,8.74805863915717,4.38887833881199,4.93168305705981,5.18903382439002,6.58210433746144,0.0565835283663675,4.43429461795993,6.87590290312483,3.81147103052984,5.19534759832222,6.03584381599453,6.1243281350022,8.25715208894739,3.674686619928,6.31813604115417,5.76553474636298,0.807354922057604,0.575312330687437,6.874919889687,4.18030701996943,4.93828579188405,5.10768786931437,3.20945336562895,5.03210084316702,5.39231742277876,12.5410966153495,4.5341861390901,4.11603199344711,4.51349074558812,0.0976107966264223,4.55213110825378,5.71808758396052,8.3230998086638,0.495695162624069,7.06123616574775,10.2867887591332,1.93357263826102,3.45680614923047,4.65133876610593,11.4373879721185,0.321928094887362,7.96312728059279,0.238786859587116,2.57773093149008,4.24488705912353,2.70929063572336,6.69960715389318,2.4905701304462,4.13010717865883,6.66803400407589,4.54287709935414,4.33485426933163,6.1725275187,0.137503523749935,6.20828313841252,2.19219416528334,4.5909612413426,3.30742852519225,6.89372623659722,6.61999982982136,3.78868571061353,5.21994291395413,4.8073549220576,3.79805051476751,3.69710657447697,5.71066869967463
"ACH-000849",6.28281043957256,7.11165734626313,3.31179371775365,5.02369891726641,5.67157644813065,4.28835856219366,4.57228336665041,10.35149140932,4.11270013274936,5.91767043436176,5.28651155766423,7.22438762792991,0,5.3533232911629,7.0348539737321,1.19534759832222,5.79545527204412,5.36772051340145,5.05311133645956,7.74765593293239,4.67581593117227,6.35367615775164,5.98595575460751,6.97750890454014,2.41142624572647,4.75274859140713,4.98093926608551,4.33985000288462,3.84599177066457,5.18784690943957,5.92195991732617,4.04614178164472,11.7117099870865,5.31215688831337,4.2349610948395,5.03165985430805,3.38956681176273,5.54565954002547,5.45811948117451,8.85739011539659,0.545968369105293,7.84014847548695,9.9990134454472,3.27649666564036,2.16671544496642,6.75435307169213,4.55397480823747,1.09761079662642,6.83111719461642,9.21521748946099,3.90689059560852,6.1872530855823,3.78659636189081,5.90857275875175,4.17072627613155,3.96809075204526,7.36413465500805,5.799087306074,0.0285691521967709,6.81288323490954,1.81557542886257,6.05874941233552,1.24488705912353,4.32192809488736,4.27052894238072,5.45811948117451,7.92884403671257,5.01925711868108,5.87627136055013,6.78515817739998,4.03562390973072,4.51349074558812,5.79623433517576
"ACH-000856",5.73362549840823,4.4944156103975,5.04395687279021,4.70653055253812,4.87921563716567,5.07510472220949,4.13996056954546,9.73758536904636,5.5090623863619,6.01881218574282,5.141187525005,8.08873524619028,0,4.66277517193778,7.46188866443282,0.411426245726465,5.54936113292434,5.18428029441938,5.92100780045222,7.75321674917896,4.78345665436024,6.55566279922404,5.49633451341711,5.83466065790173,0.659924558402378,1.43295940727611,5.01613970265525,4.79493566280354,2.67355642399014,5.25927248703759,6.48607074373567,5.77636722957392,11.9525592610568,5.16912328147676,4.60762622084549,9.94466814271776,0.815575428862573,5.23878685958712,6.28262513419167,8.47179712713165,0.704871964456353,8.21169365139394,10.0602906233436,3.72137265947682,5.02236781302845,6.54596836910529,6.33127526714661,6.12680770314203,6.27965700653368,3.70154905694307,5.35049724708413,5.42324199597366,4.2861418728343,6.11852584893567,3.47767732756531,3.81762325751143,7.70106382617399,5.30997649237056,0.0426443374084937,7.03099811817189,3.08406426478847,6.36387192485753,2.83592407425437,4.76871365703049,4.21023299009585,3.93168305705981,3.55090066464752,4.60584986719498,6.58285703484424,6.99582367063417,5.05224198118114,5.44095219802964,5.16711703022744
"ACH-000857",5.61205755956306,5.29204549249286,3.36176835941915,3.46205231879643,7.39583399636236,4.01703108052784,4.53231695933277,9.18502406668976,3.28243980500639,4.51601514700366,5.11727946005392,6.21470767319764,0,3.59215800212536,6.88154226889489,0.903038270112912,4.79753183957196,4.86937792403133,4.24944534108584,7.25190841024167,3.64385618977472,5.25398926623079,4.45549162062847,7.7806381856072,6.01033228328482,4.37225564844579,3.674686619928,3.68144926531496,3.78135971352466,4.59395128394841,5.20476675065461,4.31034012061215,11.5394981147965,4.63343121035563,3.10936055940423,8.11623997946937,2.57773093149008,4.5765221379205,4.54039930563062,8.09755812718367,0.189033824390017,7.53504203779922,10.4659744645041,1.58014548442338,3.03562390973072,5.57984388621158,5.22303633790187,6.82781902461732,5.52512925120397,4.67694435910691,2.48800077083407,4.09169983413681,2.27202318906105,5.49024921062709,2.53106949272595,3.54843662469604,6.79856900355688,5.23534412817267,0.0143552929770701,5.38681094647222,4.5298209465287,5.56742375770728,0.137503523749935,4.03033607837096,3.49185309632967,4.92694824794977,8.02807181405652,3.37712374912949,4.8499992594661,6.68158981722124,3.75060650483559,3.70043971814109,5.16872225436066
"ACH-000859",5.99344793233148,5.19888699095693,6.21800615028443,5.70846316507212,8.30988557098777,5.6246858105254,5.18388345903223,9.54544718167809,4.78345665436024,5.4591036961354,5.42592920520858,7.32606989214514,0,5.12928301694497,7.26190685982807,2.08406426478847,7.15066121403827,6.21936215780772,5.16631374788993,8.69024247528257,5.05528243550119,6.82845387393049,5.71836162613835,6.31795521831244,2.33913738491959,4.78083500173823,4.95930648975966,4.81762325751143,4.81608765860021,6.29167722317602,6.83769100042856,3.95791459863299,12.6289467053046,5.79415589787641,4.10013667128545,6.09634619899318,0.367371065648529,5.36036427654347,6.10223819393074,8.80180534355842,0.6959938131099,8.1048607997082,10.0443941193585,3.4541758931858,4.56315813040281,6.83970769835037,11.9036935903642,2.08065766334523,6.80645295576321,5.14608493861619,4.10517519226548,5.34198574722862,3.48928602262588,6.91097245165513,3.88362081628567,5.78188423454149,8.19263803351582,6.73592828427765,3.77188557851537,6.7019648391759,0.704871964456353,6.0658738467689,0.27500704749987,4.32768736417605,4.91169158187234,6.59051219998164,7.92848876602555,5.98139603197215,5.75167794568758,6.23572705983806,5.28872767951457,5.28946563095822,5.14323013477689
"ACH-000876",5.98208090976374,5.15704371014558,3.11603199344711,3.87184364850932,7.53247281684287,4.24488705912353,6.76633013095037,8.50894358247161,4.70708299177171,5.28946563095822,6.19318035374262,6.77439174653091,0.641546029087524,4.03386345186628,6.77965370199812,3.29572302453997,4.59693514238723,6.60969587286274,7.54997714277182,8.16902303514792,3.63691458035588,5.6331405495224,5.75033852024471,3.16671544496642,1.94110631094643,5.88484209379946,4.90014226035982,4.32409051603798,4.11852584893567,3.48026512205446,4.59036248846375,5.45121111183233,11.7746635359022,4.31469652565629,3.89917563048051,2.37573453858316,0.124328135002202,4.7235585614721,5.92860719930895,7.99655822604146,0.815575428862573,6.80426011563474,9.6000615659686,1.75702324650746,3.44095219802964,5.44790974874208,5.87208998933479,1.21412480535285,7.06576616286955,0.286881147788162,3.14893410452634,3.43562859405209,2.96347412397489,6.34624777408278,2.65535182861255,5.32048467801769,5.98344969074012,4.8923910259134,3.78135971352466,5.53262865751717,0.422233000683048,6.56254772419912,0.66902676550963,4.09929520433777,3.31324585178756,4.43829285157915,7.1646052864249,4.85847839042327,5.38646609286931,5.15704371014558,6.19908336951041,5.04875931191986,5.86344293434804
"ACH-000885",5.61823865559545,5.11811050560737,3.33771109212829,4.78555055173926,1.16992500144231,4.8171115727957,3.0071955014042,8.97470137939814,5.02768487693716,5.31070365722511,4.63343121035563,7.22207035524718,0,4.46988597627446,8.71290524990749,0.356143810225275,5.4937754084607,5.91934008244201,5.23916887866545,8.49928783080646,4.07210580048042,5.5915597458278,5.28983446517751,6.72996056101802,2.95791459863299,1.09761079662642,5.02014657311178,3.94766615679601,2.26303440583379,5.55090066464752,5.28021399581062,4.90833256978243,12.5058115539196,4.56742375770728,3.83995958748953,4.05398016818765,0.250961573533219,5.47800105583793,5.42324199597366,7.99881605355482,0.37851162325373,7.60206783788442,10.8369971089196,2.72246602447109,4.83035674741922,5.72000478695481,5.17672169288105,2.35895882583233,6.92409988564074,4.18824265626441,4.41278152533848,5.20476675065461,2.44360665147561,6.89311947583592,3.35614381022528,4.53605290024021,8.42235916369264,5.69292928642903,0.0840642647884745,7.04406619685655,0.37851162325373,7.40590729260185,2.26303440583379,3.73552217729654,2.38128337250378,5.51506901403224,4.01970191444255,5.33163356717103,6.34429590791582,6.42206476617281,4.86987140617771,4.61765111942733,4.96023367169445
"ACH-000902",6.08894720461877,5.16631374788993,3.7279204545632,3.73984810269933,6.4749227003798,4.0408924306469,6.80154670335678,9.44687652156844,4.98913900736823,5.67044381212281,5.15623479785027,7.4463389508575,0.0426443374084937,4.93357263826102,8.15111804420721,0.0426443374084937,4.16912328147676,5.9518675043269,6.01881218574282,7.58044701959866,4.61058195849253,6.26096656451949,6.38024459047818,0.855989697308481,0.356143810225275,3.73009646559547,4.83844759254846,3.88362081628567,0.27500704749987,4.18745105402733,6.29590665529703,6.5022351148568,11.4067364826917,4.29572302453997,3.91456452349394,2.14730669878029,0.070389327891398,5.82247523230804,6.12453492852952,8.99257018251258,0.22650852980868,7.17242750864548,11.0078682433333,2.0496307677246,1.65535182861255,6.594847089653,7.65234307874022,0.863938450423971,7.92866641230495,2.91456452349394,3.23266075679027,5.23227701026829,4.73552217729654,6.15360269614038,3.24031432933371,3.0232553523003,7.76798577510014,4.95326523901484,2.41683974191283,5.76844901518055,0.124328135002202,6.99390075563742,0.286881147788162,4.20163386116965,4.32409051603798,5.61999982982136,7.58691482866512,4.4032677223393,6.48767927890162,6.82680268428583,5.50874555424447,4.64616265715789,5.93380866199012
"ACH-000906",6.14954390870909,5.15663931069209,3.72027846523333,3.80322703643493,0.400537929583729,3.52857131887076,0.516015147003665,10.5334270768652,4.21955576916691,4.90062533253607,4.67016051412663,7.59253178636998,0.422233000683048,4.55581615506164,7.4524471779147,0.367371065648529,5.00450139223494,5.46172499150271,4.83945576522463,7.30122180533309,2.44890095114513,4.96301164759943,4.70376517879341,8.76264779570134,9.41755719620353,0.16349873228288,4.95559179175399,3.51096191927738,3.51349074558812,5.5677279633048,6.12866458654003,3.73768676140986,12.5597355686105,4.5090623863619,3.33628338786443,9.83537146573615,3.95977015521147,3.71259578044703,5.14934066928622,7.50231468767835,0.189033824390017,7.85990744740786,11.2396581928227,1.73984810269933,3.11103131238874,5.72410451986685,1.61823865559545,6.94204525991605,6.25663329505992,5.43629511983936,3.4541758931858,4.35895882583233,1.23266075679027,7.04614178164472,2.64385618977472,3.04788732939655,7.28604943682332,5.56437816856506,2.05311133645956,6.19534759832222,4.63459326844576,5.43662826729284,1.40599235967584,4.10013667128545,2.76341157447001,6.9484840442677,0.933572638261024,4.37573453858316,5.72955277045397,7.77221558630345,4.46336088581666,3.95791459863299,4.97727992349992
"ACH-000910",6.5090623863619,5.10685079645022,4.53915881110803,4.58074849176377,4.10097764772482,5.78894666657714,6.55857377624063,8.90613899619538,5.3110671022556,5.56437816856506,5.18507363787676,7.49161262711654,0.0285691521967709,4.55151601762801,6.88630626345243,0.0143552929770701,4.72465027173297,6.92623668441333,5.69125497865014,8.30332412685951,2.97085365434048,5.86542397831313,5.58586390346269,0.20163386116965,0.263034405833794,8.31632679205715,3.52481592835751,5.10475598696226,0.31034012061215,4.27500704749987,6.42894634476948,6.01881218574282,11.8558417960499,4.60050764534579,3.97269265400426,2.09085343045111,0.0426443374084937,3.19534759832222,6.04242546536971,8.37946501282012,0.678071905112638,7.97899639608894,9.21519321658085,2.75702324650746,4.33628338786443,5.74389191093657,8.04663293045388,0.111031312388744,8.4236622024954,0.150559676575381,3.86591881455221,5.64472154721798,3.55704241526372,5.77162151792327,3.35614381022528,3.95884267524324,6.78751082430076,5.58856473740135,5.08236196955747,6.63749432520631,0.464668267003444,6.61500424163503,0.604071323668861,4.57106999816771,4.76022094646651,6.46401472450489,6.31614574229336,5.27537959625362,5.54596836910529,6.87369018023572,0.22650852980868,5.00045077177086,5.68313498512609
"ACH-000927",7.23945532660462,5.1622906135458,3.77188557851537,4.50080205305716,7.92801493564412,5.33949373790173,6.09592441999854,9.00253376108996,3.71259578044703,4.31179371775365,5.43195718768673,7.19495379593384,5.69571548860997,5.03694284479826,6.03562390973072,4.24031432933371,5.14200491598488,5.97888202809642,5.22650852980868,7.94198659350525,3.26903314645524,6.26077843189343,5.85798099512757,1.4905701304462,0.31034012061215,6.14791719108402,4.6667565918848,6.43329332581501,4.63284983011771,5.12804589092299,5.91121220155861,5.94392132655349,11.6377116694768,4.79441586635011,3.63807383718072,2.4032677223393,0.238786859587116,4.77452352959023,5.99412711400313,8.38353150427804,0.432959407276106,7.17262752182214,9.4109812670438,2.17312743348066,3.88655014732434,6.28558716790947,10.523855953621,2.72027846523333,7.80973597915909,1.55090066464752,3.39917109381982,5.10097764772482,3.83289001416474,5.55428186262639,2.90881290773955,2.76128527336162,6.48123434952853,4.60999129521268,3.87970576628229,6.39197388306029,1.40599235967584,6.62950233949197,3.11270013274936,5.00090140274153,5.17272751801285,4.96947286459633,6.7279204545632,4.44757919654888,5.55857377624063,5.8094144442359,2.05658352836637,4.76606505147495,5.57470704641555
